instName, numOfJobs, numOfThreads, timeLimit, feasible, optimal, globalUB, globalLB, gap,rootUB, rootLB, timeCost, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, timeOnHeuristics, cntRMPCall, cntPPCall, cntHeuristicsCall, numOfNodes, numOfNodesSolved, numOfNodesRemained, numOfNodesPrunedByInfeasible, numOfNodesPrunedByBound, numOfNodesPrunedByOptimal, numOfLabels, numOfLabelsPrunedByLb, numOfLabelsDominated
L_00000537,150,1,3600,1,1,3992.000, 3992.000, 0.000, 3992.000, 3976.000,3.135, 1.977, 3.121, 0.375, 2.633, 0.004,29, 29, 1,3,3,0,1,1,0,837031,804632,0,
L_00000538,150,1,3600,1,1,4203.000, 4203.000, 0.000, 4203.000, 4186.000,3.717, 2.431, 3.703, 0.352, 3.237, 0.004,30, 30, 1,3,3,0,1,1,0,930208,900931,0,
L_00000539,150,1,3600,1,1,4265.000, 4265.000, 0.000, 4265.000, 4254.000,2.340, 1.971, 2.325, 0.229, 1.977, 0.004,24, 24, 1,3,3,0,1,1,0,655946,631840,0,
L_00000540,150,1,3600,1,1,4460.000, 4460.000, 0.000, 4460.000, 4446.000,3.081, 2.026, 3.066, 0.369, 2.587, 0.004,31, 31, 1,3,3,0,1,1,0,835417,805906,0,
L_00000541,150,1,3600,1,1,3981.000, 3981.000, 0.000, 3982.000, 3964.000,3.076, 2.212, 3.061, 0.377, 2.565, 0.004,29, 29, 2,5,3,2,1,0,0,858205,825218,0,
L_00000542,150,1,3600,1,1,4690.000, 4690.000, 0.000, 4693.000, 4677.000,2.144, 1.573, 2.129, 0.188, 1.848, 0.004,23, 23, 2,5,3,2,1,0,0,553818,534588,0,
L_00000543,150,1,3600,1,1,4226.000, 4226.000, 0.000, 4226.000, 4211.000,4.099, 2.135, 4.087, 0.718, 3.218, 0.004,40, 40, 1,3,3,0,1,1,0,1111429,1064994,0,
L_00000544,150,1,3600,1,1,4073.000, 4073.000, 0.000, 4073.000, 4065.000,2.786, 2.047, 2.772, 0.261, 2.388, 0.005,24, 24, 1,3,3,0,1,1,0,779107,753833,0,
L_00000545,150,1,3600,1,1,4325.000, 4325.000, 0.000, 4326.000, 4320.000,2.905, 2.269, 2.888, 0.266, 2.336, 0.006,30, 30, 5,11,6,5,1,0,0,759305,734004,0,
L_00000546,150,1,3600,1,1,4556.000, 4556.000, 0.000, 4556.000, 4552.000,2.646, 2.333, 2.633, 0.196, 2.323, 0.004,26, 26, 1,3,3,0,1,1,0,655125,634188,0,
L_00000547,150,1,3600,1,1,4318.000, 4318.000, 0.000, 4322.000, 4312.000,16.071, 1.895, 15.743, 3.488, 5.995, 0.019,122, 122, 49,99,59,40,1,9,0,1960164,1889465,0,
L_00000548,150,1,3600,1,1,3990.000, 3990.000, 0.000, 3991.000, 3973.000,2.186, 1.648, 2.170, 0.348, 1.700, 0.006,29, 29, 2,5,3,2,1,0,0,603465,573822,0,
L_00000549,150,1,3600,1,1,4095.000, 4095.000, 0.000, 4095.000, 4089.000,2.536, 1.810, 2.523, 0.286, 2.100, 0.005,26, 26, 1,3,3,0,1,1,0,740536,712983,0,
L_00000550,200,1,3600,1,1,5644.000, 5644.000, 0.000, 5644.000, 5639.000,7.741, 6.743, 7.727, 0.443, 7.029, 0.005,32, 32, 1,3,3,0,1,1,0,1447098,1409768,0,
